Date,Open,High,Low,Close,Adj Close,Volume
2020-11-05,108.317398,110.219887,108.040154,109.722755,94.525887,5127701
2020-11-06,110.019119,110.038239,108.403442,109.024857,93.924660,5490663
2020-11-09,112.695984,114.474190,110.200768,110.449333,96.531593,9405841
2020-11-10,111.558319,112.973228,111.137665,112.724663,98.520226,5881449
2020-11-11,112.925430,113.145317,111.108986,112.045891,97.926971,4486922
2020-11-12,110.544930,111.252388,108.489487,109.464630,95.670967,6797117
2020-11-13,110.124283,112.208412,109.952202,111.711281,97.634521,4898000
2020-11-16,113.097511,113.336517,111.969406,113.154877,98.896217,5536896
2020-11-17,112.428299,113.326958,111.921608,112.523903,98.344749,4324687
2020-11-18,112.543022,113.652008,111.615677,111.634796,97.567673,4818713
2020-11-19,111.414917,112.284897,110.793503,112.026772,97.910255,3597822
2020-11-20,112.428299,112.848946,111.558319,111.797325,97.709732,5255418
2020-11-23,112.265778,115.219887,112.112808,114.808792,100.341721,5910318
2020-11-24,115.544930,119.244743,115.497131,118.948372,103.959671,8109115
2020-11-25,117.523903,118.862335,116.739960,118.738052,103.775856,4326151
2020-11-27,118.738052,119.799232,118.460800,118.881454,103.901192,2187395
2020-11-30,118.642448,119.502869,117.676865,118.087952,103.207657,6263448
2020-12-01,118.451241,120.296364,117.667305,117.743790,102.906876,5553319
2020-12-02,117.447418,119.158699,117.026772,119.139580,104.126778,3860472
2020-12-03,118.699806,119.369026,117.868073,118.173996,103.282875,4757417
2020-12-04,118.518166,121.778206,118.202675,121.606117,106.282509,5776849
2020-12-07,120.927345,121.386230,119.091782,119.216064,104.193634,8701151
2020-12-08,119.808792,120.774376,119.158699,120.181641,105.037537,5643170
2020-12-09,120.267685,122.074570,120.172081,121.214149,105.939934,6813121
2020-12-10,120.793503,121.347992,119.445503,119.464630,104.410881,5024147
2020-12-11,118.623329,119.990440,118.173996,118.804970,103.834335,4687544
2020-12-14,119.808792,120.688339,118.040154,118.097511,103.216019,5282300
2020-12-15,118.919693,120.391968,118.011475,120.391968,105.221359,4556585
2020-12-16,120.391968,121.003822,119.780113,120.028679,104.903854,4738485
2020-12-17,120.535370,120.544930,119.416824,120.028679,104.903854,3962248
2020-12-18,120.066925,120.841301,119.474190,120.315491,105.154510,7900229
2020-12-21,118.518166,118.718925,116.367111,117.963669,103.099052,6397022
2020-12-22,117.887192,118.757172,117.026772,118.173996,103.282875,4535561
2020-12-23,118.432121,119.703636,118.298279,118.451241,103.525185,2817819
2020-12-24,119.502869,119.598473,118.747612,119.206497,104.185272,1842111
2020-12-28,119.598473,121.032501,118.986618,119.330788,104.293907,3781499
2020-12-29,119.837479,119.961761,117.820267,118.355644,103.441628,3647402
2020-12-30,118.355644,119.359467,118.193115,118.871895,103.892830,3535794
2020-12-31,118.757172,120.487572,118.537285,120.344170,105.179581,3738822
2021-01-04,120.315491,120.382408,117.629066,118.489487,103.558617,5417443
2021-01-05,119.512428,121.108986,119.130020,120.592735,105.396828,6395872
2021-01-06,121.319313,126.080307,121.147224,123.604210,108.028824,8322708
2021-01-07,124.321220,124.722755,122.619499,123.317398,107.778152,4714740
2021-01-08,122.915871,123.632889,121.395790,122.877632,107.393814,4891305
2021-01-11,122.323135,123.977058,122.045891,122.925430,107.435577,5859587
2021-01-12,123.413002,124.139580,122.313576,123.527725,107.961975,3921663
2021-01-13,123.470360,124.043976,120.898659,121.338432,106.048569,8030874
2021-01-14,122.390060,124.435944,121.940727,123.298279,107.761436,7848347
2021-01-15,122.638626,123.556404,122.055450,122.743790,107.276825,5131153
2021-01-19,123.594643,123.891014,122.456978,123.346077,107.803223,5646308
2021-01-20,123.996178,125.296364,122.906311,124.359467,108.688904,5856240
2021-01-21,124.397705,126.424477,124.330788,125.860420,110.000740,13116003
2021-01-22,115.391968,115.391968,112.198853,113.393883,99.105110,39814421
2021-01-25,113.537285,114.282982,112.284897,113.365204,99.080032,14315974
2021-01-26,113.938812,117.198853,113.212234,117.103249,102.347054,11186656
2021-01-27,116.711281,119.302101,116.271507,117.084129,102.330338,12705239
2021-01-28,117.399620,117.782028,114.789673,114.799232,100.333366,8455969
2021-01-29,114.933075,115.965584,113.671127,113.871895,99.522881,12369473
2021-02-01,114.627151,115.630974,113.508606,115.239006,100.717712,6538023
2021-02-02,114.110901,115.678780,114.034416,114.187378,99.798622,6633627
2021-02-03,113.804970,114.531548,112.925430,113.881454,99.531235,7024308
2021-02-04,114.636711,115.774376,113.642448,115.697899,101.118790,4771957
2021-02-05,115.678780,116.453156,115.219887,116.434036,101.762177,4775722
2021-02-08,117.227531,118.527725,117.017204,118.173996,103.282875,6158848
2021-02-09,116.539200,117.208412,115.726578,116.730400,103.384468,4933982
2021-02-10,117.619499,117.982796,115.879539,116.864243,103.503021,5090673
2021-02-11,116.634796,116.835564,115.325050,115.592735,102.376884,5629154
2021-02-12,115.678780,116.022942,114.808792,115.487572,102.283737,4049275
2021-02-16,114.866158,115.296364,114.110901,114.789673,101.665634,6945231
2021-02-17,114.024857,115.258125,113.785851,114.694077,101.580963,4141219
2021-02-18,115.200768,115.621414,114.435944,115.420647,102.224480,5646413
2021-02-19,115.439774,115.449333,113.173996,113.757172,100.751183,6881320
2021-02-22,113.288719,115.803062,113.231361,115.544930,102.334549,6149643
2021-02-23,115.602295,116.013382,114.531548,115.401527,102.207535,4739740
2021-02-24,115.487572,118.059273,115.219887,117.791588,104.324341,6087720
2021-02-25,117.944550,118.881454,116.959846,117.084129,103.697769,5953623
2021-02-26,116.873802,116.873802,113.652008,113.699806,100.700371,9467346
2021-03-01,115.057358,116.940727,114.588913,115.430206,102.232933,5977367
2021-03-02,115.430206,116.539200,114.971321,115.038239,101.885788,4732418
2021-03-03,115.200768,117.237091,114.703636,116.978966,103.604622,7744898
2021-03-04,116.634796,117.801147,113.537285,114.827919,101.699509,8439651
2021-03-05,115.334610,118.307838,114.961761,117.428299,104.002586,7268968
2021-03-08,117.581261,121.271507,117.476097,119.321220,105.679085,7572203
2021-03-09,119.885277,120.869980,118.699806,118.718925,105.145653,5867014
2021-03-10,119.550667,122.600380,119.130020,122.246651,108.270058,7581199
2021-03-11,122.456978,122.982796,121.204590,121.548759,107.651947,5383657
2021-03-12,121.596558,122.065010,121.042068,121.998085,108.049904,4194565
2021-03-15,122.151054,123.087952,121.931168,122.925430,108.871216,3577948
2021-03-16,122.638626,122.868073,121.739960,122.600380,108.583344,4867247
2021-03-17,122.810707,123.795410,121.883362,123.355644,109.252251,4488804
2021-03-18,123.269600,125.239006,122.170174,124.340347,110.124367,6104142
2021-03-19,124.302101,124.703636,122.877632,123.231361,109.142166,10297870
2021-03-22,122.848946,124.971321,122.265778,124.808792,110.539261,4356485
2021-03-23,124.703636,125.774376,124.091782,124.722755,110.463058,4556794
2021-03-24,125.191208,126.300194,124.827919,124.875717,110.598534,4189230
2021-03-25,124.598473,127.380501,124.063095,127.217972,112.673004,5809484
2021-03-26,127.428299,130.478012,127.265778,130.382416,115.475662,5823710
2021-03-29,130.000000,131.042068,129.550674,129.885284,115.035355,4835344
2021-03-30,129.885284,130.277252,128.126190,128.795410,114.070084,5010758
2021-03-31,128.623322,128.785858,126.873802,127.399620,112.833878,5172575
2021-04-01,127.877632,128.040146,126.453156,127.370934,112.808464,4261404
2021-04-05,127.762909,130.678772,127.533463,129.952194,115.094612,5722980
2021-04-06,129.617584,129.674957,128.193115,128.317398,113.646713,3787566
2021-04-07,127.954109,129.005737,127.896751,128.996170,114.247894,3112896
2021-04-08,128.652008,129.665390,128.260040,129.177826,114.408783,4275211
2021-04-09,128.938812,129.770554,128.785858,129.761002,114.925278,3162999
2021-04-12,129.082214,129.416824,127.963669,128.671127,113.960007,3926684
2021-04-13,127.151054,127.743790,124.646271,125.411087,111.072685,8403041
2021-04-14,125.535370,126.940727,124.780113,126.797325,112.300438,6137928
2021-04-15,127.418739,127.982796,126.405357,126.749519,112.258095,4062664
2021-04-16,127.151054,128.202682,127.103249,127.715103,113.113289,5535223
2021-04-19,127.724663,127.934990,126.749519,127.265778,112.715332,8575736
2021-04-20,131.042068,133.623322,130.688339,132.084137,116.982796,16192708
2021-04-21,131.988525,137.409180,131.653915,137.237091,121.546616,12456814
2021-04-22,137.380493,138.374756,134.799240,135.066925,119.624573,7428064
2021-04-23,135.095596,137.294449,134.751434,136.166351,120.598289,4765576
2021-04-26,136.156784,137.313583,135.258133,135.344162,119.870087,4927497
2021-04-27,135.458893,136.290634,134.560226,135.764816,120.242661,4062664
2021-04-28,136.634796,137.093689,135.850861,136.711288,121.080925,3941433
2021-04-29,137.791580,142.198853,136.692154,137.896744,122.130836,4554179
2021-04-30,137.380493,137.504776,134.369019,135.640533,120.132591,9280321
2021-05-03,137.485657,139.340347,137.237091,138.384323,122.562683,5997241
2021-05-04,138.059280,140.143402,137.982788,139.340347,123.409393,6642623
2021-05-05,139.521988,139.521988,138.594650,138.833649,122.960640,5229895
2021-05-06,138.871887,141.978973,138.795410,141.892929,125.670151,7848661
2021-05-07,139.502869,139.713196,138.212234,139.063095,124.539978,7325661
2021-05-10,139.388138,141.854691,139.388138,139.741867,125.147873,7304636
2021-05-11,138.613770,138.804977,136.615677,137.877625,123.478340,7454214
2021-05-12,137.514343,137.810699,134.933075,135.086044,120.978294,6233742
2021-05-13,135.229446,138.527725,135.066925,137.829834,123.435516,4807207
2021-05-14,138.728485,139.282990,137.629059,138.317398,123.872154,2873780
2021-05-17,138.087952,139.388138,137.982788,138.728485,124.240311,4471755
2021-05-18,138.412994,138.910141,136.931168,137.581268,123.212929,4000009
2021-05-19,136.061188,136.902481,134.722748,136.892929,122.596458,4498532
2021-05-20,136.826004,138.537292,135.908218,137.552582,123.187218,4301675
2021-05-21,137.934998,139.292542,137.934998,138.374756,123.923538,4219041
2021-05-24,138.680695,138.996170,137.839386,138.355637,123.906403,3449290
2021-05-25,138.546844,138.623322,136.902481,137.466537,123.110153,4118311
2021-05-26,137.189301,137.657745,136.749527,137.074570,122.759132,3225655
2021-05-27,137.495224,138.403442,137.313583,137.495224,123.135864,5889294
2021-05-28,137.868073,137.982788,137.179733,137.418732,123.067345,2651192
2021-06-01,138.623322,139.416824,137.428299,137.848953,123.452629,2528705
2021-06-02,138.260040,139.340347,137.772461,139.311661,124.762604,2915097
2021-06-03,138.537292,139.464630,137.705551,139.149139,124.617043,4320608
2021-06-04,139.579346,141.061188,139.349899,140.936905,126.218086,3261323
2021-06-07,141.061188,142.198853,140.697891,141.510513,126.731812,3621984
2021-06-08,141.606125,143.594650,141.606125,142.514343,127.630814,5313785
2021-06-09,142.476105,144.426392,142.275330,144.043976,129.000671,5547252
2021-06-10,144.808792,146.118546,143.173996,143.919693,128.889389,4977391
2021-06-11,143.814529,145.172089,143.757172,144.627151,129.522949,3596462
2021-06-14,144.082214,144.388138,142.122375,143.432129,128.452728,3498661
2021-06-15,143.260040,143.317398,142.065002,142.791580,127.879074,2628912
2021-06-16,143.173996,143.173996,140.745697,141.328873,126.569138,4057329
2021-06-17,141.061188,141.548752,138.891006,139.196945,124.659859,4568300
2021-06-18,138.126190,138.317398,136.749527,136.826004,122.536530,9577699
2021-06-21,137.772461,140.602295,137.724670,140.200760,125.558853,4482633
2021-06-22,140.076477,140.353729,138.957932,139.923523,125.310555,2549102
2021-06-23,139.990433,140.057358,138.212234,138.250473,123.812233,3349920
2021-06-24,139.388138,139.761002,138.326965,139.043976,124.522873,3775746
2021-06-25,138.986618,140.468445,138.575531,140.382416,125.721542,3759533
2021-06-28,140.544937,140.822174,138.537292,138.900574,124.394417,4067789
2021-06-29,138.871887,140.286804,138.718933,139.149139,124.617043,2540211
2021-06-30,138.747604,140.468445,138.346085,140.143402,125.507454,3394375
2021-07-01,140.497131,141.013382,140.124283,140.382416,125.721542,2809661
2021-07-02,140.449326,140.487579,133.326965,133.862335,119.882362,17584515
2021-07-06,133.833649,134.244736,131.070740,132.676865,118.820709,8466010
2021-07-07,132.657745,134.158707,132.657745,133.671127,119.711128,4246446
2021-07-08,131.720840,135.095596,131.606125,134.550674,120.498810,5739820
2021-07-09,135.229446,135.736145,134.646271,135.296371,121.166641,4083689
2021-07-12,135.210327,135.717010,133.957932,134.722748,120.652908,3496360
2021-07-13,134.722748,134.722748,133.489487,134.110901,120.104980,3309858
2021-07-14,134.531555,134.560226,132.820267,133.671127,119.711128,4606061
2021-07-15,133.193115,134.282990,132.695984,134.273422,120.250504,3807126
2021-07-16,134.799240,134.799240,132.495224,132.791580,118.923439,4298328
2021-07-19,130.449326,132.399612,130.219879,131.854691,118.084396,8977086
2021-07-20,136.711288,138.546844,132.600388,133.814529,119.839554,14237838
2021-07-21,133.814529,135.172089,133.508606,135.086044,120.978294,5024984
2021-07-22,135.430206,135.573608,134.235184,134.521988,120.473145,3466653
2021-07-23,134.761002,135.468445,134.158707,135.124283,121.012505,4680013
2021-07-26,135.172089,136.711288,134.923523,136.491394,122.236847,4441630
2021-07-27,136.261948,137.323135,135.372849,136.472275,122.219742,3281302
2021-07-28,136.720840,136.806885,135.411087,135.535370,121.380684,2660815
2021-07-29,136.070740,136.673035,135.372849,135.688339,121.517670,2793761
2021-07-30,135.296371,135.611862,134.598465,134.761002,120.687180,3698238
2021-08-02,135.229446,136.768646,134.827911,135.200760,121.081017,3064257
2021-08-03,135.659653,138.336517,135.420654,137.734222,123.349907,4272596
2021-08-04,137.476105,137.839386,136.204590,136.481842,122.228302,2960285
2021-08-05,136.739960,137.103256,135.965576,136.491394,122.236847,2884240
2021-08-06,136.711288,138.040146,136.606125,137.753342,123.367020,4002833
2021-08-09,135.946457,136.233276,134.770554,135.038239,122.327774,5129689
2021-08-10,135.000000,135.573608,134.168259,135.162521,122.440384,5543695
2021-08-11,135.544937,136.491394,135.277252,135.879547,123.089890,4455960
2021-08-12,136.003830,136.854691,135.831741,136.778198,123.903969,2184780
2021-08-13,136.367111,137.265778,136.175903,136.883362,123.999229,1997965
2021-08-16,136.931168,137.418732,135.975143,137.275330,124.354301,2913319
2021-08-17,136.711288,136.864243,134.885284,136.156784,123.341042,3215195
2021-08-18,135.439774,135.678772,133.260040,133.336517,120.786224,3672192
2021-08-19,132.590820,133.317398,131.175903,131.950287,119.530472,4351465
2021-08-20,131.682602,133.250473,131.233276,132.992355,120.474464,2780059
2021-08-23,133.479919,133.986618,132.695984,133.479919,120.916130,3179422
2021-08-24,133.632889,134.063095,133.193115,133.690247,121.106659,2474418
2021-08-25,133.766724,134.608032,133.326965,133.709366,121.123993,2105389
2021-08-26,133.814529,134.608032,132.609940,132.676865,120.188675,2613640
2021-08-27,132.609940,133.451248,132.313583,133.279160,120.734268,2572637
2021-08-30,133.365204,133.728485,132.715103,132.858505,120.353210,2087293
2021-08-31,133.403442,134.741867,132.839386,134.168259,121.539688,4429915
2021-09-01,133.824097,133.910141,133.068832,133.173996,120.639000,2588327
2021-09-02,133.575531,133.891006,132.915863,133.852768,121.253899,2840413
2021-09-03,133.537292,134.292542,133.173996,133.441681,120.881500,2009575
2021-09-07,133.508606,133.642441,131.701721,131.988525,119.565109,3436110
2021-09-08,132.065002,132.973236,131.548752,132.571701,120.093407,3122728
2021-09-09,131.787766,132.848953,131.510513,131.682602,119.287987,3669682
2021-09-10,132.715103,133.240921,130.975143,130.994263,118.664436,4157955
2021-09-13,132.313583,132.877625,131.462708,132.074570,119.643066,4334729
2021-09-14,132.313583,132.476105,129.388138,130.229446,117.971619,4659198
2021-09-15,130.229446,131.739960,129.703629,131.166351,118.820343,3403579
2021-09-16,131.242828,131.883362,129.741867,130.430206,118.153481,2765624
2021-09-17,129.780121,129.942642,129.110901,129.282990,117.114243,5890340
2021-09-20,128.011475,129.235184,126.940727,128.403442,116.317482,4990152
2021-09-21,129.168259,129.684509,127.093689,127.122368,115.156990,4261927
2021-09-22,127.839386,129.416824,127.600380,128.709366,116.594612,3767901
2021-09-23,129.302109,131.376678,129.091782,130.717010,118.413300,3151807
2021-09-24,131.003830,132.390060,130.736145,131.443588,119.071472,3100762
2021-09-27,131.892929,132.954117,131.434036,132.466537,119.998131,3459017
2021-09-28,133.049713,133.546844,131.175903,131.424469,119.054146,4513072
2021-09-29,131.673035,133.776291,130.439774,133.059280,120.535095,3947499
2021-09-30,133.843216,134.388138,132.409180,132.820267,120.318558,6090230
2021-10-01,134.799240,137.638626,134.196945,137.017212,124.120468,6907889
2021-10-04,136.462708,139.579346,136.089859,137.772461,124.804649,7689251
2021-10-05,138.384323,138.623322,136.367111,136.854691,123.973267,7297524
2021-10-06,136.214142,137.065002,134.694077,136.099426,123.289093,5573506
2021-10-07,136.453156,137.093689,135.305923,135.573608,122.812767,3999695
2021-10-08,135.573608,137.332703,134.847031,136.921600,124.033852,3902940
2021-10-11,137.189301,137.743790,136.137665,136.166351,123.349701,2921792
2021-10-12,135.956024,136.042068,134.130020,134.292542,121.652252,3293436
2021-10-13,134.340347,135.191208,133.518158,134.569794,121.903412,3013003
2021-10-14,134.837479,137.590820,134.808792,137.084137,124.181099,4410668
2021-10-15,137.084137,138.479919,136.510513,138.250473,125.237663,3371049
2021-10-18,137.667297,138.565964,135.525818,136.061188,123.254425,6437189
2021-10-19,134.875717,136.653915,134.340347,135.736145,122.959999,4539117
2021-10-20,135.449326,135.946457,134.512421,135.659653,122.890701,6474008
2021-10-21,127.638626,127.839386,122.466537,122.686424,111.138580,32913959
2021-10-22,122.418739,124.521988,121.042068,122.256210,110.748856,12114981
2021-10-25,121.921608,122.992355,121.357552,122.026772,110.541008,6667204
2021-10-26,121.912048,122.657745,121.185471,121.539200,110.099335,8912861
2021-10-27,121.835564,122.256210,119.512428,119.665390,108.401894,7294176
2021-10-28,119.665390,120.755257,119.139580,120.305923,108.982140,6802138
2021-10-29,119.913956,120.764816,119.416824,119.598473,108.341278,6188973
2021-11-01,119.550667,120.755257,118.393883,120.726578,109.363190,6177153
2021-11-02,120.745697,121.577438,119.416824,120.630974,109.276596,4722062
2021-11-03,120.678780,121.692162,120.152962,121.539200,110.099335,5670784
2021-11-04,123.050003,123.339996,119.900002,120.849998,109.474998,7208700
2021-11-05,121.430000,123.769997,121.430000,123.610001,111.975212,6790500
2021-11-08,123.989998,124.779999,123.529999,124.540001,112.817680,5625300
2021-11-09,122.559998,122.900002,120.260002,120.849998,110.935852,7236600
2021-11-10,121.000000,122.430000,119.930000,120.220001,110.357536,6270300
2021-11-11,120.900002,121.790001,120.080002,120.269997,110.403435,4643300
2021-11-12,120.000000,120.639999,118.779999,118.959999,109.200897,5418300
2021-11-15,119.540001,120.160004,118.309998,118.870003,109.118294,5046300
2021-11-16,118.919998,119.900002,118.419998,118.459999,108.741928,4750800
2021-11-17,118.379997,119.330002,117.779999,118.059998,108.374733,4043300
2021-11-18,118.360001,118.360001,116.309998,116.660004,107.089600,5046900
2021-11-19,116.489998,116.559998,115.269997,116.050003,106.529640,5380200
2021-11-22,116.000000,118.809998,115.190002,116.470001,106.915184,6416200
2021-11-23,116.790001,117.940002,116.040001,116.790001,107.208939,4912800
2021-11-24,116.160004,117.269997,116.080002,116.730003,107.153847,3220800
2021-11-26,115.000000,116.339996,114.559998,115.809998,106.309319,3322000
2021-11-29,118.620003,119.610001,117.529999,118.500000,108.778641,8949800
2021-11-30,117.500000,119.239998,116.449997,117.099998,107.493492,9252700
2021-12-01,118.250000,118.930000,116.849998,116.919998,107.328262,5958300
2021-12-02,117.370003,117.980003,116.559998,116.900002,107.309906,5267100
2021-12-03,117.360001,119.360001,117.360001,118.839996,109.090752,6630100
2021-12-06,119.400002,121.150002,119.400002,119.910004,110.072975,4785600
2021-12-07,120.480003,122.080002,120.070000,121.580002,111.605980,5194000
2021-12-08,122.000000,123.379997,121.519997,123.019997,112.927841,5483900
2021-12-09,122.150002,123.949997,121.790001,123.570000,113.432716,4601100
2021-12-10,124.300003,125.330002,123.360001,124.089996,113.910057,4966900
2021-12-13,123.760002,124.360001,120.790001,122.580002,112.523941,6847500
2021-12-14,122.349998,125.029999,122.300003,123.760002,113.607140,5716100
2021-12-15,123.800003,124.820000,122.180000,123.110001,113.010452,4990000
2021-12-16,123.510002,126.639999,123.480003,125.930000,115.599106,7280500
2021-12-17,125.870003,128.639999,125.209999,127.400002,116.948517,10379000
2021-12-20,125.720001,127.199997,124.699997,127.059998,116.636406,4941400
2021-12-21,127.660004,129.339996,127.660004,128.970001,118.389717,4856000
2021-12-22,129.059998,129.789993,127.599998,129.750000,119.105721,3923200
2021-12-23,130.000000,130.960007,129.520004,130.630005,119.913536,3649000
2021-12-27,130.630005,131.649994,129.949997,131.619995,120.822319,4293900
2021-12-28,131.600006,133.220001,131.589996,132.630005,121.749474,3445200
2021-12-29,132.399994,134.210007,132.300003,133.350006,122.410400,4239900
2021-12-30,133.750000,134.369995,133.330002,133.910004,122.924461,3158100
2021-12-31,134.000000,134.990005,133.610001,133.660004,122.694962,3362100
2022-01-03,134.070007,136.289993,133.630005,136.039993,124.879715,4605900
2022-01-04,136.100006,139.949997,135.899994,138.020004,126.697281,7300000
2022-01-05,138.309998,142.199997,137.880005,138.220001,126.880882,8956900
2022-01-06,138.199997,138.410004,132.509995,135.339996,124.237137,9908100
2022-01-07,134.899994,135.660004,133.509995,134.830002,123.768990,5238100
2022-01-10,134.470001,136.199997,133.380005,135.029999,123.952568,5432800
2022-01-11,130.520004,133.250000,127.970001,132.869995,121.969772,11105300
2022-01-12,133.250000,134.470001,131.369995,133.589996,122.630714,5352000
2022-01-13,133.899994,136.050003,133.559998,134.759995,123.704727,4868300
2022-01-14,134.550003,135.139999,133.300003,134.210007,123.199860,5310300
2022-01-18,132.949997,133.889999,131.779999,132.940002,122.034035,5246700
2022-01-19,132.899994,133.899994,131.500000,131.580002,120.785614,4103700
2022-01-20,131.259995,132.880005,130.570007,130.820007,120.087959,5278200
2022-01-21,131.649994,131.869995,129.270004,129.350006,118.738548,5907000
2022-01-24,127.989998,129.149994,124.190002,128.820007,118.252037,13484000
2022-01-25,129.139999,137.339996,128.300003,136.100006,124.934814,19715700
2022-01-26,136.470001,137.070007,133.130005,134.259995,123.245728,8336000
2022-01-27,133.660004,134.750000,132.080002,132.520004,121.648483,5497300
2022-01-28,133.190002,134.529999,131.789993,134.500000,123.466057,5471500
2022-01-31,134.089996,134.089996,132.300003,133.570007,122.612350,5859000
2022-02-01,133.759995,135.960007,132.500000,135.529999,124.411575,6206400
2022-02-02,135.699997,137.559998,135.259995,137.250000,125.990440,5357200
2022-02-03,137.000000,138.759995,135.830002,137.779999,126.476974,6100800
2022-02-04,137.860001,138.820007,136.220001,137.149994,125.898651,4142000
2022-02-07,137.449997,137.820007,136.270004,137.240005,125.981277,3759000
2022-02-08,137.229996,137.520004,135.779999,137.020004,125.779312,4181800
2022-02-09,137.839996,138.350006,136.830002,137.789993,126.486153,5393500
2022-02-10,135.470001,136.559998,133.169998,133.520004,124.042831,5978600
2022-02-11,133.899994,134.710007,132.380005,132.690002,123.271744,4176200
2022-02-14,132.589996,132.649994,129.070007,130.149994,120.912041,5345300
2022-02-15,130.639999,131.679993,129.610001,129.940002,120.716942,4394000
2022-02-16,129.449997,130.440002,128.259995,129.179993,120.010872,4875600
2022-02-17,128.050003,128.500000,124.849998,124.970001,116.099709,6797000
2022-02-18,124.940002,125.440002,123.610001,124.349998,115.523720,4609200
2022-02-22,124.199997,125.000000,122.680000,123.919998,115.124237,5349700
2022-02-23,124.379997,124.699997,121.870003,122.070000,113.405540,4086400
2022-02-24,120.000000,122.099998,118.809998,121.970001,113.312637,6563200
2022-02-25,122.050003,124.260002,121.449997,124.180000,115.365776,4460900
2022-02-28,122.209999,123.389999,121.040001,122.510002,113.814308,6757300
2022-03-01,122.669998,123.389999,120.699997,121.349998,112.736649,4873300
2022-03-02,122.589996,124.639999,121.800003,123.860001,115.068489,4891400
2022-03-03,124.959999,126.669998,124.239998,125.930000,116.991562,5206600
2022-03-04,124.400002,127.349998,124.209999,126.620003,117.632576,4402400
2022-03-07,126.470001,127.910004,125.620003,126.070000,117.121620,5047400
2022-03-08,126.620003,128.350006,124.820000,125.680000,116.759308,4887600
2022-03-09,127.410004,128.100006,125.910004,126.220001,117.260986,4403500
2022-03-10,125.750000,126.029999,123.129997,124.349998,115.523720,5326800
2022-03-11,125.000000,126.769997,123.910004,123.959999,115.161392,4119600
2022-03-14,124.449997,125.160004,122.690002,123.940002,115.142815,3289200
2022-03-15,124.000000,125.940002,123.220001,125.639999,116.722137,4021200
2022-03-16,126.500000,127.279999,124.709999,127.040001,118.022781,4292800
2022-03-17,127.099998,128.289993,126.529999,127.959999,118.877472,3671900
2022-03-18,127.379997,128.929993,126.370003,128.759995,119.620682,7466000
2022-03-21,129.000000,129.740005,127.400002,128.100006,119.007538,3384600
2022-03-22,128.500000,129.300003,127.849998,129.059998,119.899399,2690200
2022-03-23,129.080002,129.320007,128.250000,128.300003,119.193344,2924500
2022-03-24,128.330002,129.369995,127.800003,129.250000,120.075912,2971100
2022-03-25,129.500000,131.399994,129.309998,131.350006,122.026863,3530200
2022-03-28,130.820007,131.500000,129.600006,131.470001,122.138336,2483500
2022-03-29,132.039993,132.839996,130.429993,131.940002,122.574974,5791000
2022-03-30,132.009995,133.080002,131.389999,132.130005,122.751488,2622900
2022-03-31,130.720001,131.880005,130.000000,130.020004,120.791260,4274000
2022-04-01,129.660004,130.270004,128.059998,130.149994,120.912041,4012400
2022-04-04,130.259995,130.449997,128.929993,130.270004,121.023514,2809800
2022-04-05,129.850006,131.229996,128.660004,128.889999,119.741463,3107200
2022-04-06,127.779999,129.509995,127.250000,129.389999,120.205986,3958100
2022-04-07,128.869995,129.250000,126.730003,128.550003,119.425591,3538300
2022-04-08,128.009995,128.779999,127.269997,127.730003,118.663803,3143300
2022-04-11,127.949997,128.179993,126.180000,126.370003,117.400337,3202500
2022-04-12,126.419998,127.339996,125.580002,125.980003,117.038025,2691000
2022-04-13,125.639999,126.669998,124.910004,126.139999,117.186668,3064900
2022-04-14,128.929993,130.580002,126.379997,126.559998,117.576843,6384200
2022-04-18,126.599998,127.389999,125.529999,126.169998,117.214523,4884200
2022-04-19,126.080002,129.399994,126.000000,129.149994,119.983002,7971400
2022-04-20,135.000000,139.559998,133.380005,138.320007,128.502136,17859200
2022-04-21,138.229996,141.880005,137.350006,139.850006,129.923523,9922300
2022-04-22,139.699997,140.440002,137.350006,138.250000,128.437119,6508600
2022-04-25,137.589996,139.649994,135.190002,139.100006,129.226776,5748300
2022-04-26,139.000000,139.869995,136.169998,136.190002,126.523323,4956200
2022-04-27,135.779999,137.119995,134.630005,135.059998,125.473518,4369100
2022-04-28,136.850006,136.990005,134.809998,135.740005,126.105255,4474300
2022-04-29,135.130005,135.550003,132.000000,132.210007,122.825813,5078700
2022-05-02,133.000000,133.770004,130.889999,133.039993,123.596901,4213500
2022-05-03,133.000000,133.600006,131.990005,132.520004,123.113808,3688600
2022-05-04,132.869995,137.869995,132.139999,137.399994,127.647438,5932600
2022-05-05,136.460007,137.259995,134.759995,135.919998,126.272484,5957400
2022-05-06,135.470001,137.990005,135.470001,137.669998,127.898262,7306400
2022-05-09,134.410004,136.350006,133.320007,134.440002,126.412613,7647900
2022-05-10,135.000000,135.410004,128.429993,129.130005,121.419670,8642400
2022-05-11,129.860001,132.960007,129.860001,130.750000,122.942940,5301100
2022-05-12,131.270004,133.619995,130.410004,132.899994,124.964554,5384800
2022-05-13,133.000000,133.800003,131.050003,133.600006,125.622765,4195100
2022-05-16,133.100006,136.509995,132.410004,135.029999,126.967369,4250400
2022-05-17,137.190002,138.369995,135.639999,138.369995,130.107941,4372900
2022-05-18,137.100006,137.619995,132.169998,132.940002,125.002182,6003000
2022-05-19,132.000000,132.320007,128.710007,129.660004,121.918015,5819700
2022-05-20,130.179993,130.369995,125.800003,128.479996,120.808472,6914500
